name,predicted_heartrate,real_heartrate,heartrate_error,blink_rate
S_000,76.904296875,83.5375,-6.633203124999994,27.93791574279379
S_001,80.419921875,80.3974358974359,0.0224859775641022,25.418060200668894
S_002,58.0078125,122.47916666666667,-64.47135416666667,30.97884546432413
S_003,52.294921875,114.92156862745098,-62.62664675245098,28.362037376328324
S_004,74.70703125,79.125,-4.41796875,29.09625275532697
S_005,84.375,92.7875,-8.412499999999994,28.414096916299563
S_006,106.34765625,106.72839506172839,-0.3807388117283921,24.440366972477065
S_007,66.796875,103.53086419753086,-36.73398919753086,28.217280349981774
S_008,91.845703125,90.29629629629629,1.5494068287037095,26.904848705796574
S_009,78.662109375,81.0886075949367,-2.426498219936704,32.54612546125461
S_010,90.52734375,98.06172839506173,-7.534384645061735,27.692307692307693
S_011,71.19140625,72.5679012345679,-1.3764949845678984,29.878273699741797
S_012,76.025390625,81.48809523809524,-5.462704613095241,27.801724137931036
S_013,71.19140625,90.24489795918367,-19.053491709183675,28.94736842105263
S_014,54.931640625,83.33333333333333,-28.40169270833333,31.776388378080174
S_015,61.083984375,79.21176470588236,-18.12778033088236,25.450689289501593
S_016,80.419921875,95.48101265822785,-15.061090783227854,31.852409638554217
S_017,67.67578125,90.58571428571429,-22.90993303571429,27.80708364732479
S_018,43.06640625,86.0,-42.93359375,26.26399728537496
S_019,39.55078125,96.5375,-56.986718749999994,28.33089311859444
S_020,79.1015625,80.92682926829268,-1.8252667682926784,25.306416726748377
S_021,65.0390625,118.46478873239437,-53.42572623239437,26.460859977949283
S_022,68.115234375,87.14285714285714,-19.02762276785714,31.4410480349345
S_023,77.34375,77.51851851851852,-0.17476851851851904,27.732942039618493
S_024,76.025390625,77.18181818181819,-1.156427556818187,24.954396205764322
S_025,61.962890625,61.475,0.4878906249999986,27.112417340191037
S_026,67.67578125,70.50617283950618,-2.8303915895061778,31.95266272189349
S_027,68.115234375,102.07777777777778,-33.96254340277778,29.497450837581937
S_028,74.267578125,73.88732394366197,0.38025418133803157,27.68216770413768
S_029,180.17578125,97.88607594936708,82.28970530063292,29.823269513991164
S_030,80.419921875,79.42682926829268,0.9930926067073216,28.936792108147603
S_031,89.6484375,91.39506172839506,-1.7466242283950635,30.552546045503792
S_032,88.76953125,86.86842105263158,1.9011101973684248,27.302996670366262
S_033,84.375,85.6375,-1.2625000000000028,25.29585798816568
S_034,94.482421875,94.28571428571429,0.1967075892857082,28.16593886462882
S_035,43.505859375,109.97727272727273,-66.47141335227273,29.149797570850204
S_036,79.1015625,81.46913580246914,-2.3675733024691397,26.963829009864813
S_037,70.751953125,71.8170731707317,-1.0651200457317032,30.4635761589404
S_038,64.16015625,66.025,-1.8648437500000057,27.845303867403317
S_039,67.67578125,102.05333333333333,-34.37755208333333,25.951940850277264
S_040,90.52734375,90.46341463414635,0.06392911585365368,30.563583815028903
S_041,58.0078125,117.71232876712328,-59.70451626712328,24.351005484460693
S_042,63.720703125,62.93827160493827,0.7824315200617278,31.403118040089087
S_043,65.0390625,57.78082191780822,7.258240582191782,28.186453022578295
S_044,70.751953125,75.18072289156626,-4.428769766566262,27.222427148653637
S_045,76.46484375,75.65,0.8148437499999943,30.966325036603223
S_046,68.994140625,62.875,6.119140625,24.936201239518777
S_047,68.115234375,70.92682926829268,-2.8115948932926784,23.05159165751921
S_048,100.634765625,101.67088607594937,-1.0361204509493689,28.455882352941174
S_049,64.599609375,63.8,0.7996093750000028,22.32459248759745
S_050,87.01171875,87.76829268292683,-0.7565739329268268,27.581174753739514
S_051,78.662109375,80.16455696202532,-1.5024475870253156,25.446428571428573
S_052,73.388671875,71.12048192771084,2.2681899472891587,20.630372492836678
S_053,72.509765625,69.16,3.3497656250000034,28.84615384615385
S_054,61.962890625,64.5952380952381,-2.632347470238102,27.692307692307693
S_055,71.19140625,73.0,-1.80859375,24.244630506006555
S_056,96.6796875,97.20987654320987,-0.530189043209873,30.055658627087197
S_057,70.751953125,68.44444444444444,2.307508680555557,30.887185104052573
S_058,63.28125,79.9625,-16.681250000000006,28.01037421267136
S_059,61.083984375,78.73913043478261,-17.65514605978261,20.081814801041276
