name,predicted_heartrate,real_heartrate,heartrate_error,blink_rate
S_000,86.572265625,83.5375,3.0347656250000057,27.93791574279379
S_001,86.572265625,80.3974358974359,6.174829727564102,25.418060200668894
S_002,86.572265625,122.47916666666667,-35.90690104166667,30.97884546432413
S_003,86.1328125,114.92156862745098,-28.78875612745098,28.362037376328324
S_004,86.572265625,79.125,7.447265625,29.09625275532697
S_005,93.1640625,92.7875,0.3765625000000057,28.414096916299563
S_006,90.087890625,106.72839506172839,-16.640504436728392,24.440366972477065
S_007,86.1328125,103.53086419753086,-17.39805169753086,28.217280349981774
S_008,93.1640625,90.29629629629629,2.8677662037037095,26.904848705796574
S_009,86.572265625,81.0886075949367,5.483658030063296,32.54612546125461
S_010,86.572265625,98.06172839506173,-11.489462770061735,27.692307692307693
S_011,93.1640625,72.5679012345679,20.5961612654321,29.878273699741797
S_012,91.40625,81.48809523809524,9.91815476190476,27.801724137931036
S_013,86.572265625,90.24489795918367,-3.6726323341836746,28.94736842105263
S_014,86.572265625,83.33333333333333,3.2389322916666714,31.776388378080174
S_015,86.572265625,79.21176470588236,7.360500919117641,25.450689289501593
S_016,86.1328125,95.48101265822785,-9.348200158227854,31.852409638554217
S_017,61.962890625,90.58571428571429,-28.62282366071429,27.80708364732479
S_018,93.1640625,86.0,7.1640625,26.26399728537496
S_019,93.603515625,96.5375,-2.9339843749999943,28.33089311859444
S_020,86.572265625,80.92682926829268,5.645436356707322,25.306416726748377
S_021,86.572265625,118.46478873239437,-31.892523107394368,26.460859977949283
S_022,86.572265625,87.14285714285714,-0.5705915178571388,31.4410480349345
S_023,86.572265625,77.51851851851852,9.053747106481481,27.732942039618493
S_024,86.572265625,77.18181818181819,9.390447443181813,24.954396205764322
S_025,86.572265625,61.475,25.097265625,27.112417340191037
S_026,93.603515625,70.50617283950618,23.097342785493822,31.95266272189349
S_027,86.572265625,102.07777777777778,-15.505512152777783,29.497450837581937
S_028,86.572265625,73.88732394366197,12.684941681338032,27.68216770413768
S_029,86.572265625,97.88607594936708,-11.313810324367083,29.823269513991164
S_030,86.572265625,79.42682926829268,7.145436356707322,28.936792108147603
S_031,90.087890625,91.39506172839506,-1.3071711033950635,30.552546045503792
S_032,86.572265625,86.86842105263158,-0.2961554276315752,27.302996670366262
S_033,86.572265625,85.6375,0.9347656249999972,25.29585798816568
S_034,86.1328125,94.28571428571429,-8.152901785714292,28.16593886462882
S_035,86.572265625,109.97727272727273,-23.405007102272734,29.149797570850204
S_036,86.572265625,81.46913580246914,5.10312982253086,26.963829009864813
S_037,88.76953125,71.8170731707317,16.952458079268297,30.4635761589404
S_038,86.1328125,66.025,20.107812499999994,27.845303867403317
S_039,87.01171875,102.05333333333333,-15.041614583333327,25.951940850277264
S_040,93.603515625,90.46341463414635,3.1401009908536537,30.563583815028903
S_041,86.572265625,117.71232876712328,-31.14006314212328,24.351005484460693
S_042,93.603515625,62.93827160493827,30.665244020061728,31.403118040089087
S_043,94.04296875,57.78082191780822,36.26214683219178,28.186453022578295
S_044,86.1328125,75.18072289156626,10.952089608433738,27.222427148653637
S_045,86.572265625,75.65,10.922265624999994,30.966325036603223
S_046,86.572265625,62.875,23.697265625,24.936201239518777
S_047,93.603515625,70.92682926829268,22.67668635670732,23.05159165751921
S_048,93.603515625,101.67088607594937,-8.067370450949369,28.455882352941174
S_049,93.603515625,63.8,29.803515625000003,22.32459248759745
S_050,93.603515625,87.76829268292683,5.835222942073173,27.581174753739514
S_051,93.603515625,80.16455696202532,13.438958662974684,25.446428571428573
S_052,86.572265625,71.12048192771084,15.451783697289159,20.630372492836678
S_053,93.603515625,69.16,24.443515625000003,28.84615384615385
S_054,86.572265625,64.5952380952381,21.977027529761898,27.692307692307693
S_055,86.572265625,73.0,13.572265625,24.244630506006555
S_056,93.603515625,97.20987654320987,-3.606360918209873,30.055658627087197
S_057,86.572265625,68.44444444444444,18.127821180555557,30.887185104052573
S_058,86.572265625,79.9625,6.609765624999994,28.01037421267136
S_059,86.572265625,78.73913043478261,7.833135190217391,20.081814801041276
